id,tv,radio,social_media,influencer,sales
53,44217.52,5329.32,1729.67,Macro,53102.83
54,10601.54,4901.97,413.97,Mega,12499.535
55,27854.36,6051.31,2442.17,Macro,30246.445
56,16468.47,13202.79,3356.11,Nano,14371.02
57,82860.12,42999.85,6096.74,Mega,81776.81
58,115526.3,34144.25,6109.37,Macro,119122.81
59,38687.75,22533.64,2638.64,Mega,77856.5
60,40401.9,4708.13,2527.85,Nano,68854.8
61,52181.56,5778.75,358.47,Micro,89504.675
62,94815.18,23337.22,3952.45,Mega,106225.905
63,19161.29,25654.19,4529.93,Mega,19798.66
64,74990.59,23900.98,8080.73,Nano,143105.975
65,69307.9,21870.99,6546.16,Mega,172460.515
66,23175.03,1372.43,1077.72,Mega,20445.305
67,69165.75,12137.54,6741.38,Micro,82224.845
68,55073.51,15277.05,4587.7,Macro,64232.31
69,71134.47,23860.05,5514.19,Nano,76944.705
70,106235.24,13026.86,3212.25,Macro,93732.87
71,42437.41,16756.1,4117.63,Micro,77195.73
72,41761.73,22363.89,3239.27,Mega,60749.09
73,119562.12,25391.87,6063.46,Mega,93756.31
74,53818.27,14608.9,827.55,Mega,52195.855
75,27211.65,8074.45,2414.19,Nano,14687.81
76,89264.08,19187.66,2642.5,Mega,125577.28
77,15251.99,4913.5,2136.63,Mega,19790.49
78,68838.9,35083.21,3590.09,Nano,115347.32
79,24342.95,9670.87,3818.83,Mega,63840.55
80,675.63,1688.53,1305.73,Mega,14929.335
81,58479.74,71122.91,9322.96,Micro,122258.265
82,109093.73,41502.87,3698.66,Nano,166229.935
83,30346.59,15144.13,4034.66,Macro,38831.695
84,74147.49,48173.04,6398.28,Mega,99209.3
85,128495.41,49707.2,5789.3,Micro,150209.795
86,27016.86,11040.01,1915.52,Macro,47399.545
87,16967.82,833.66,2359.2,Mega,50787.705
88,10125.42,3067.66,4208.32,Mega,29195.61
89,73849.29,18830.83,3215.46,Micro,132569.095
90,20377.99,9314.42,4187.83,Micro,14879.13
91,58350.78,18499.72,7673.64,Micro,142027.225
92,6942.14,3961.13,328.47,Nano,20244.255
93,27581.89,18054.1,3797.37,Nano,69295.135
94,43995.23,10284.86,558.84,Macro,48522.205
95,37041.57,12815.21,2766.35,Macro,58029.74
96,116688.74,25894.68,3327.27,Nano,130306.545
97,18629.22,8769.03,4377.59,Mega,62729.345
98,25862.17,6389.22,338.0,Macro,39409.65
99,27882.66,7926.1,3279.48,Macro,46451.02
100,103769.69,17727.42,2261.41,Mega,147664.79
101,96149.94,35477.58,6765.66,Nano,130773.015
102,46806.1,15725.35,3290.82,Nano,87976.015
103,103684.84,28481.69,2924.28,Nano,100935.595
104,113308.01,45590.33,4610.93,Macro,83392.485
105,53283.75,13619.2,2642.41,Macro,83272.32
106,20081.98,22886.17,4337.63,Nano,48890.14
107,26437.41,4964.16,3.18,Micro,31928.305
108,53490.14,11047.67,2367.56,Macro,78712.585
109,40919.26,22722.32,3306.71,Macro,62578.665
110,56950.97,28154.56,2060.72,Micro,82691.515
111,59201.78,10089.31,1998.22,Mega,67790.36
112,97330.34,27778.19,4540.9,Macro,90131.635
113,67484.77,22849.11,1049.37,Micro,124038.03
114,129987.47,51841.82,8091.61,Mega,102832.775
115,40832.8,19185.69,1501.45,Nano,69804.04
116,72344.84,27050.18,2162.5,Mega,115250.905
117,28005.91,7147.74,1605.21,Macro,40814.515
118,13422.14,18280.57,3986.57,Macro,47671.605
119,35806.66,29672.28,5087.02,Micro,80739.095
120,29891.19,5085.02,1415.64,Mega,32700.22
121,39550.27,6937.97,1652.76,Mega,47668.865
122,97197.88,49555.49,5273.16,Mega,126577.22
123,17378.6,715.5,5286.68,Mega,26755.375
124,52691.8,20795.35,4889.99,Macro,38360.38
125,32129.72,4570.62,903.06,Micro,65035.1
126,7962.94,5419.11,286.04,Micro,19182.105
127,41750.84,19618.04,1320.08,Mega,60752.47
128,34661.76,9933.34,887.76,Macro,38265.11
129,63009.23,31661.09,1495.6,Nano,114613.15
130,50720.02,41383.46,1520.8,Mega,112779.805
131,67632.28,21238.17,3529.27,Nano,63200.015
132,82488.31,29201.64,8980.23,Micro,153480.6
133,126350.45,32686.55,9997.47,Nano,149667.755
134,55364.64,44213.12,7776.98,Nano,111746.38
135,79620.82,24492.86,5708.1,Mega,125220.225
136,39793.68,22552.18,792.2,Mega,39336.08
137,67228.74,10390.01,1503.08,Macro,74602.56
138,43750.77,14887.69,932.53,Macro,27004.68
139,44525.01,25544.03,1506.11,Micro,117443.93
140,15836.62,8418.63,3298.36,Micro,45915.175
141,6265.91,11851.5,608.82,Mega,29761.785
142,104710.14,17796.49,4479.87,Nano,88140.185
143,55878.41,25708.27,6157.7,Micro,69249.04
144,10039.7,9916.21,1558.21,Micro,25260.67
145,25858.35,10032.92,181.47,Nano,38063.05
146,70672.62,11653.01,4895.17,Micro,79852.265
147,64139.89,15027.41,4152.02,Nano,89364.505
148,103114.76,19546.98,7359.71,Micro,139345.665
149,51114.24,21706.47,2229.81,Micro,75679.595
150,16631.27,497.91,527.88,Nano,15418.485
151,1916.83,1527.32,1444.59,Nano,35541.73
152,20824.77,8250.96,672.96,Micro,35129.51
153,78493.53,25808.78,5657.55,Nano,88743.22
154,26573.36,5853.78,874.16,Macro,32848.555
155,23071.99,17548.71,795.73,Micro,63483.23
156,60059.41,26193.25,6543.31,Mega,63494.505
157,56693.11,20049.81,5036.28,Nano,74866.615
158,60093.11,17506.57,3357.79,Macro,79801.84
159,27908.8,10810.1,4346.78,Mega,58993.86
160,47141.11,32845.52,5066.58,Mega,94383.96
161,105516.13,13020.97,968.98,Nano,115950.89
162,66783.12,21175.57,4007.45,Nano,68516.695
163,72860.89,34287.24,5914.87,Micro,135930.53
164,51788.78,12828.6,1130.12,Macro,31722.35
165,121358.25,34110.34,3436.48,Mega,113339.41
166,76626.26,27514.27,5671.69,Mega,106398.265
167,62851.65,25877.98,7596.29,Nano,128637.8
168,59501.81,13729.0,3766.6,Micro,84613.98
169,112840.14,33779.9,1524.06,Macro,123251.875
170,54695.86,14835.1,3056.3,Macro,99051.01
171,43690.28,9828.17,2956.73,Micro,34707.3
172,75637.31,30318.7,7724.05,Macro,110725.055
173,95860.94,23957.47,8823.31,Macro,121489.51
174,36033.82,5043.06,962.94,Nano,48045.005
175,61662.94,30138.44,2475.1,Macro,125336.475
176,28647.63,9208.25,1310.03,Macro,55324.475
177,78793.03,30923.37,7467.94,Nano,71511.86
178,17299.29,12841.54,2205.88,Macro,43767.725
179,40176.66,11066.11,2119.87,Mega,18172.54
180,17626.54,10055.89,13.23,Nano,12530.145
181,39379.2,5021.25,360.01,Micro,13733.57
182,8616.31,5170.54,1569.64,Micro,19160.11
183,30603.69,9828.79,3660.57,Micro,67583.455
184,81297.66,36534.92,4409.4,Nano,75394.28
185,99754.65,32363.8,4127.6,Macro,83416.97
186,30392.66,11757.42,12.14,Macro,47987.965
187,76652.78,22351.29,4085.22,Micro,128074.365
188,40854.13,4971.66,865.33,Nano,48905.435
189,67639.87,22776.14,1888.4,Macro,98634.73
190,125391.99,45153.33,9904.29,Nano,142417.525
191,95669.38,14279.25,5946.11,Mega,132581.69
192,27964.92,4235.65,749.52,Mega,38159.285
193,47192.72,9143.45,2715.1,Macro,75164.74
194,71316.88,40135.53,5545.68,Mega,71186.91
195,94600.33,39582.16,3837.37,Mega,134450.275
196,51772.31,39612.82,6903.11,Macro,73512.135
197,38560.24,20396.9,5470.32,Mega,42971.375
198,61210.15,28849.08,8243.05,Nano,92706.095
199,47625.22,18312.82,4388.11,Nano,75224.52
200,15938.79,2918.93,4325.62,Micro,29463.71
201,59883.34,25341.36,3531.09,Macro,74346.195
202,16058.53,7132.2,2175.1,Macro,21289.615
203,97214.94,48167.96,6812.53,Micro,82461.83
204,49816.66,28294.28,4773.05,Micro,106628.495
205,44999.15,8772.67,1306.05,Nano,76050.495
206,26403.91,13315.39,104.81,Micro,36380.36
207,45948.21,3386.18,376.55,Nano,28283.46
208,30308.9,4188.99,147.2,Macro,23295.09
209,44824.68,5847.96,1958.04,Nano,65805.195
210,25439.68,4269.26,20.64,Macro,35730.94
211,56870.78,28363.87,6259.15,Micro,114657.02
212,74398.09,23658.7,1915.05,Nano,107637.925
213,61155.37,12517.03,3290.08,Mega,79029.51
214,53419.41,22816.32,5159.07,Mega,42928.2
215,18468.67,7296.13,1463.12,Mega,16476.295
216,39036.03,6460.44,5838.25,Nano,51885.75
217,64011.4,14233.95,3147.75,Nano,99240.735
218,39232.97,17834.96,463.31,Micro,61159.4
219,103238.57,15646.87,3116.43,Mega,102109.765
220,84274.39,15155.39,3385.12,Nano,105839.245
221,95602.94,42483.11,1229.45,Macro,155679.045
222,74864.78,17182.41,5895.17,Mega,98508.435
223,10702.99,9148.1,1867.65,Nano,39925.815
224,22520.97,6093.35,3246.67,Micro,45331.775
225,131601.41,30626.02,4365.17,Nano,137829.495
226,16642.78,10341.27,3206.51,Mega,18930.265
227,47765.75,8561.27,2502.65,Nano,84775.64
228,27171.52,3812.65,28.07,Mega,42205.015
229,32614.88,12348.26,1637.16,Nano,25864.18
230,19007.29,7538.76,191.09,Nano,37710.295
231,42167.72,41529.17,6494.52,Mega,73220.155
232,108280.12,37409.16,6312.9,Mega,146394.095
233,80432.57,16010.45,5704.36,Nano,108852.89
234,51133.5,19822.8,5463.18,Macro,102012.04
235,40196.17,22576.35,573.24,Nano,63626.515
236,36173.45,12311.87,3918.94,Micro,81832.53
237,110186.57,44613.97,5401.72,Micro,104189.53
238,85179.55,19056.48,5106.41,Mega,66319.355
239,47158.64,9284.61,495.17,Mega,81713.46
240,73687.28,14391.67,3608.35,Nano,115753.625
241,19873.35,6998.94,2810.38,Nano,19238.55
242,75379.36,26971.26,8586.45,Micro,90716.735
243,112243.03,12522.0,5969.54,Nano,79405.645
244,25835.04,4409.67,276.14,Nano,22730.855
245,115654.65,20730.42,4663.53,Macro,83371.915
246,76756.93,20249.52,4091.4,Macro,99726.465
247,20175.77,26858.98,3041.47,Mega,48751.25
248,60851.51,32041.76,4020.02,Nano,156552.525
249,40085.52,11102.24,3389.5,Nano,63116.06
250,11138.59,689.76,1784.71,Mega,22688.105
251,119590.9,18027.73,4158.34,Mega,172913.235
252,16554.61,10624.66,508.96,Mega,22544.645
253,81240.84,30953.52,2798.05,Mega,121432.39
254,40411.11,18760.76,3909.85,Nano,64655.965
255,13015.07,7237.4,297.74,Mega,37077.05
256,17801.11,4409.37,3103.56,Nano,15732.2
257,93834.14,33440.34,4436.26,Micro,130123.4
258,91848.75,12670.03,8874.24,Macro,66018.745
259,14699.3,3691.17,4067.82,Macro,15143.295
260,101144.74,12353.64,4542.66,Mega,124142.67
261,79327.46,27980.34,5481.92,Nano,90693.815
262,69545.74,20231.88,5066.1,Nano,88185.305
263,31270.67,22129.49,125.81,Mega,46396.865
264,45027.75,2998.39,113.63,Mega,38613.2
265,48935.26,11786.7,2321.3,Mega,68624.45
266,47949.09,13476.42,4912.34,Macro,85437.74
267,23257.02,11664.74,5277.12,Micro,34812.03
268,35888.83,7659.97,397.21,Macro,54603.92
269,57748.8,18300.58,1867.29,Micro,117668.47
270,29380.32,14266.17,2963.21,Nano,22871.435
271,94181.48,32342.26,3870.99,Macro,131634.86
272,76677.73,28692.77,1963.49,Micro,145240.51
273,48802.41,21755.36,3997.03,Micro,63480.755
274,7530.16,3438.75,637.38,Micro,22479.38
275,21013.13,4454.65,1258.97,Macro,31182.105
276,56862.41,20007.44,7389.83,Mega,104569.86
277,29284.46,10267.36,103.5,Nano,35171.575
278,81932.75,15456.32,8041.21,Micro,124195.87
279,59079.71,19318.91,3117.41,Nano,65077.97
280,63319.39,29077.39,1602.34,Micro,79870.195
281,58104.13,13491.04,4204.04,Nano,125367.215
282,64446.82,28423.63,3866.74,Mega,133424.42
283,80111.77,44862.31,3806.95,Micro,77736.89
284,7792.08,779.51,1093.88,Macro,21389.685
285,39498.08,15987.13,3480.43,Macro,60161.175
286,131738.38,35916.75,2930.68,Micro,135132.195
287,21677.72,15531.8,4007.43,Macro,45520.58
288,16916.24,2756.02,217.75,Nano,36590.135
289,33061.05,1743.81,3337.07,Nano,46188.435
290,88533.21,23178.26,14.71,Macro,121163.955
291,83446.33,29148.46,7717.11,Nano,82933.915
292,21714.93,7995.77,917.66,Mega,39189.585
293,25910.97,8660.65,250.43,Micro,45019.965
294,85114.76,39406.61,3950.39,Nano,124432.38
295,44326.15,21122.2,2837.58,Nano,108979.41
296,43614.18,13547.86,3446.13,Micro,54556.84
297,11802.25,25055.93,3886.01,Mega,32576.04
298,55471.15,12961.15,1749.29,Mega,59494.625
299,59202.59,4570.64,3405.84,Mega,33455.665
300,64076.67,20703.97,3340.44,Macro,59686.355
301,37153.72,9920.37,3328.38,Mega,55696.74
302,67427.5,28495.8,4832.33,Micro,110395.815
303,24069.55,7605.61,2473.6,Nano,22859.745
304,57656.02,35838.31,3140.87,Nano,72701.085
305,31909.79,20830.9,4486.4,Macro,52887.93
306,59710.61,25412.12,2455.58,Nano,52446.3
307,85951.89,18903.21,6349.96,Mega,152921.355
308,60954.64,15891.85,8243.72,Nano,112112.82
309,107651.59,41973.24,2518.22,Mega,118388.945
310,56630.66,14119.16,2080.18,Macro,57390.79
311,41059.1,14876.89,5549.22,Nano,59424.31
312,4996.56,1073.24,395.15,Nano,15534.19
313,103587.71,38343.36,3537.62,Mega,137225.495
314,80808.63,28831.34,5918.99,Micro,132073.625
315,18691.11,2255.68,2438.9,Mega,31365.655
316,99354.63,17105.27,4739.68,Macro,77810.07
317,52000.33,15639.36,7237.78,Nano,84088.935
318,35845.82,4374.79,1743.63,Macro,49067.87
319,122397.6,46465.35,1944.66,Macro,120741.84
320,44197.17,22681.74,2798.76,Mega,65635.525
321,82276.19,13712.14,5143.71,Mega,121323.925
322,63433.97,13333.9,3085.38,Mega,79676.385
323,56145.32,11509.33,53.63,Nano,32788.83
324,18799.28,5553.12,2606.81,Mega,26642.19
325,67835.96,19740.79,5293.54,Macro,79100.135
326,74970.15,26597.05,762.16,Nano,89020.7
327,6673.72,11475.2,6447.48,Nano,22242.495
328,50941.78,28366.32,4717.04,Nano,114723.38
329,60413.48,17983.54,2964.1,Micro,94266.88
330,11094.57,19436.27,3973.16,Nano,25744.5
331,26891.0,10331.91,1270.28,Nano,55623.645
332,22442.73,22313.38,807.41,Micro,52649.855
333,71767.95,27087.1,5116.68,Micro,72722.975
334,81586.28,26247.85,4767.53,Macro,122770.835
335,11862.72,7429.41,5250.18,Micro,13993.82
336,30476.32,5314.99,2205.3,Micro,31390.41
337,61356.07,3848.46,4261.81,Nano,71644.47
338,35304.21,18653.09,62.41,Mega,64585.285
339,37857.12,4360.96,2926.37,Mega,68510.675
340,67821.39,535.45,218.74,Nano,57657.105
341,28779.73,1972.68,2876.51,Micro,28631.92
342,20145.06,7812.01,946.15,Nano,21226.695
343,54004.24,13111.64,3912.91,Macro,93106.935
344,27000.12,11103.76,388.31,Mega,42478.58
345,16700.89,15994.34,2937.26,Nano,57355.465
346,73493.77,7636.79,603.92,Mega,68594.64
347,91491.25,34990.16,3978.53,Macro,80459.49
348,35783.25,4284.11,1254.89,Nano,29592.4
349,18259.48,29579.94,182.59,Micro,45009.58
350,72356.36,27395.08,4468.54,Macro,63496.57
351,118354.74,41596.85,7693.02,Mega,139294.06
352,32318.6,21151.59,5067.92,Micro,49628.395
353,37610.46,17183.28,7954.16,Macro,66095.83
354,73250.24,11998.09,4666.25,Mega,127445.92
355,3143.51,4876.07,1668.67,Nano,37768.11
356,4401.68,1130.45,124.31,Micro,20684.045
357,65659.75,44005.78,6096.17,Macro,169822.34
358,65651.5,26611.72,4548.47,Mega,91765.27
359,28344.95,5723.11,4165.98,Micro,55973.495
360,72457.76,43850.52,4253.77,Mega,87922.79
361,85917.29,41756.96,8485.58,Mega,121640.72
362,42502.85,6504.77,904.71,Nano,46832.645
363,14595.03,15004.89,581.8,Nano,22625.025
364,115327.56,29432.39,2404.14,Mega,146140.9
365,35225.56,14202.78,5687.52,Mega,83971.67
366,19764.04,1550.68,542.77,Nano,30330.56
367,10490.2,10751.35,3998.36,Macro,26441.515
368,69133.99,23051.29,1581.67,Mega,79007.655
369,22436.42,15692.5,4973.73,Mega,58955.47
370,81346.26,29653.13,4182.35,Micro,109772.105
371,35067.65,5702.15,4076.58,Mega,13983.75
372,86984.76,34652.37,2051.33,Mega,106909.05
373,94165.19,13909.8,4362.89,Mega,91498.12
374,34082.58,4223.35,1491.29,Nano,32274.39
375,109086.69,50815.03,8724.35,Nano,138055.485
376,60294.76,43748.26,9307.98,Micro,128158.83
377,40093.29,17931.85,1081.63,Mega,108255.52
378,105593.41,37545.69,6268.56,Nano,84153.85
379,83106.32,16914.5,3653.92,Micro,146945.42
380,25328.0,20016.93,6010.8,Macro,35363.715
381,23948.09,1849.08,1838.04,Mega,34737.515
382,16150.35,7532.73,1411.74,Macro,26323.69
383,138472.06,38422.56,8233.63,Macro,145521.51
384,17400.13,26772.62,1316.67,Micro,24392.44
385,95578.01,20472.44,1815.3,Macro,102764.89
386,52223.03,14309.34,46.32,Macro,51382.37
387,60536.24,31351.0,3852.36,Macro,85622.755
388,30145.04,8424.56,3124.11,Nano,38268.68
389,12793.83,14543.51,1545.79,Nano,47543.225
390,114620.28,25895.03,6493.39,Macro,78649.59
391,74168.6,44180.55,5956.15,Macro,97911.605
392,50255.26,46848.33,5374.44,Micro,87437.57
393,62649.58,28370.56,393.59,Nano,64071.925
394,56396.98,19509.39,880.59,Micro,59311.38
395,36464.45,33630.2,4628.29,Mega,58398.395
396,34404.83,8868.15,606.13,Mega,60912.46
397,77532.91,27810.11,4623.31,Nano,170232.7
398,25251.21,5480.39,3181.97,Macro,32236.895
399,76081.73,11647.39,1767.53,Nano,68632.71
400,78021.13,31922.47,8349.0,Mega,87395.915
401,64118.36,13860.1,3723.62,Macro,47658.065
402,1279.71,7225.53,1938.09,Micro,21587.505
403,53604.63,18745.06,3264.33,Micro,102271.585
404,40543.14,11247.64,1621.96,Macro,79886.655
405,59263.5,16347.61,6650.24,Mega,68225.065
406,54422.11,16834.09,5745.42,Macro,48774.825
407,78039.14,34765.43,5715.41,Macro,144046.525
408,31680.39,16706.73,64.06,Mega,45289.76
409,10570.52,2526.44,1400.16,Mega,34050.05
410,78233.65,22137.37,9638.97,Nano,110103.95
411,2893.11,6151.09,216.29,Micro,17649.64
412,45248.61,10527.3,1457.21,Nano,78186.39
413,64256.58,25978.41,4058.4,Mega,76807.965
414,38389.24,21728.94,2825.68,Micro,48903.42
415,38581.51,20397.32,5187.61,Macro,32910.485
416,103696.36,25544.08,4307.67,Mega,160456.44
417,78393.69,40538.9,883.78,Micro,113252.355
418,94798.12,31446.83,6541.17,Macro,52884.875
419,92369.75,46786.11,5781.69,Mega,108376.725
420,119439.76,27817.53,6894.32,Nano,150356.455
421,53360.86,8353.97,3332.91,Nano,82223.59
422,45827.1,5244.61,564.04,Nano,23330.41
423,51151.04,18854.41,3055.37,Micro,74647.075
424,19172.68,7732.67,4181.18,Nano,35994.035
425,28037.11,13715.08,3916.64,Micro,30662.835
426,69479.72,21930.12,5793.62,Macro,165959.2
427,11299.52,8436.16,131.84,Macro,33280.935
428,11372.17,403.28,1104.82,Macro,20244.235
429,59937.71,19252.29,3355.97,Macro,77307.58
430,64300.83,18558.76,8702.65,Mega,64177.71
431,96466.14,43254.01,8486.32,Mega,152389.39
432,32091.22,6804.87,1480.04,Macro,23117.85
433,77701.31,45523.4,3784.15,Nano,156947.615
434,43845.5,6173.84,1926.69,Mega,68246.47
435,38695.39,10955.87,4582.01,Nano,55297.925
436,98587.37,27916.61,4134.0,Nano,134755.795
437,39042.06,9418.67,3447.21,Nano,35264.92
438,36388.81,5885.08,2531.73,Nano,47154.135
439,71580.31,22522.53,3955.48,Mega,82981.115
440,45824.99,22877.27,2577.39,Macro,70022.825
441,51789.48,28030.34,10453.92,Macro,118212.38
442,32834.79,15329.62,750.12,Macro,48811.415
443,36547.27,38365.49,4250.42,Nano,91502.73
444,106747.34,24624.91,7211.12,Micro,129891.74
445,12755.11,12510.17,2409.16,Macro,29139.875
446,119387.82,12712.63,3061.94,Micro,110217.685
447,39300.18,7774.04,2354.33,Macro,24285.14
448,57314.06,26493.51,3217.63,Micro,75644.015
449,75913.66,30857.89,8829.54,Mega,147393.005
450,55784.12,31783.49,8194.79,Macro,66884.925
451,28948.56,14774.05,64.46,Mega,54126.325
452,31086.82,17132.74,270.84,Nano,34261.575
453,71832.46,27959.93,1744.87,Micro,89129.73
454,71324.28,41118.36,6481.91,Macro,78272.595
455,45104.84,3522.21,440.11,Mega,36329.625
456,63188.24,16205.15,102.15,Micro,77751.19
457,54544.14,30943.98,1540.09,Nano,76801.045
458,65313.47,24115.54,6919.15,Mega,110885.87
459,67553.03,16059.04,3606.6,Nano,56536.585
460,58038.01,15422.63,2395.35,Micro,68380.26
461,69272.55,28656.88,6834.95,Micro,88674.61
462,41430.65,3113.69,2258.86,Nano,32025.51
463,59386.1,5264.11,704.37,Mega,73919.0
464,37535.31,15449.1,2055.27,Macro,92507.025
465,15807.15,11215.47,4636.3,Macro,15677.09
466,27363.17,23030.47,5491.17,Mega,31464.615
467,20096.31,5972.7,570.03,Macro,24419.485
468,51427.02,17784.31,2094.38,Micro,63585.185
469,56813.39,7681.54,3262.97,Micro,58134.295
470,19967.76,4239.4,2293.79,Micro,22277.15
471,44474.09,8581.54,1086.78,Nano,55091.355
472,31094.19,26321.09,5109.7,Micro,23711.445
473,69978.89,47978.49,6441.65,Nano,159261.025
474,23500.34,5933.86,4626.97,Mega,27583.215
475,66162.68,16418.64,4520.67,Micro,93960.86
476,17493.09,11266.72,1247.27,Macro,49713.05
477,104333.36,24493.52,11403.63,Macro,119858.165
478,83030.45,45997.55,7352.55,Macro,126884.99
479,13680.91,7624.42,631.99,Mega,36355.93
480,23408.54,10641.27,120.49,Mega,20540.86
481,125238.4,33728.99,6512.74,Macro,95407.655
482,44126.42,3697.69,277.14,Macro,43521.285
483,29797.57,27143.87,1186.42,Macro,95644.925
484,15980.69,12305.01,156.85,Micro,33109.87
485,22756.45,11387.74,4631.65,Nano,49961.715
486,27698.53,19882.9,3773.45,Macro,72475.72
487,84931.28,23082.44,7370.7,Micro,104178.94
488,52625.3,25643.88,5245.12,Micro,73683.505
489,37867.81,5432.74,2705.53,Macro,67727.29
490,31565.42,14940.89,3935.94,Nano,55415.82
491,55538.21,9547.36,3914.31,Macro,80685.59
492,84840.45,13583.81,3299.87,Macro,119606.72
493,129433.81,35684.81,2640.89,Macro,87911.44
494,63427.81,22561.14,4736.88,Mega,113746.865
495,43200.26,12218.08,4381.53,Macro,58283.895
496,84499.64,22270.19,5591.73,Macro,86400.26
497,81368.75,31922.79,6376.38,Macro,151028.975
498,61577.54,36282.03,3698.03,Micro,65401.7
499,2366.68,6012.25,1294.09,Micro,15863.895
500,29540.66,28768.76,1052.3,Nano,41547.955
501,43949.4,9698.88,904.87,Micro,64490.66
502,18169.92,24476.4,4492.85,Macro,41556.6
503,6041.26,709.74,1523.41,Macro,10821.47
504,28726.32,12922.78,1387.05,Mega,56599.95
505,89490.69,45302.18,2012.4,Mega,59615.895
506,24517.9,10391.1,61.98,Mega,45082.575
507,119934.68,39080.85,8278.56,Nano,108765.285
508,66475.12,12865.2,1887.77,Mega,72049.3
509,67451.89,24674.85,2365.39,Mega,91187.065
510,29255.29,1342.86,1270.44,Micro,36684.485
511,73667.1,25956.67,1240.82,Macro,115873.315
512,56088.54,34077.74,5688.32,Mega,74396.445
513,108450.45,43624.86,5343.64,Mega,127376.73
514,24471.9,8276.23,7952.64,Mega,27149.9
515,96531.32,30944.86,8128.92,Macro,172577.5
516,48719.33,13707.18,689.68,Nano,54670.36
517,37720.74,3834.03,648.55,Mega,28395.36
518,105537.83,18504.91,3055.22,Mega,100913.21
519,48935.24,11337.05,1570.36,Macro,51302.96
520,66151.86,16378.44,3413.28,Mega,97363.92
521,99611.64,38028.38,6297.54,Mega,130952.61
522,21392.55,8421.42,2954.93,Nano,28229.085
523,58121.35,7948.3,2990.74,Mega,92447.61
524,113168.54,33420.87,4107.47,Mega,148244.03
525,101388.4,32963.63,5625.68,Nano,154981.8
526,11882.12,5802.95,886.16,Macro,29455.73
527,98712.82,35351.17,6330.32,Mega,134088.08
528,14787.24,11402.65,2487.82,Micro,48164.945
529,52568.95,18129.78,2001.41,Mega,58753.595
530,113725.03,58112.33,10174.98,Micro,107530.69
531,17894.85,1096.83,917.87,Micro,18964.985
532,39746.83,14561.45,3381.62,Micro,44418.02
533,67930.33,48760.61,7618.61,Mega,115765.11
534,34964.89,23539.25,3045.51,Mega,91872.385
535,40899.6,31321.18,5052.82,Mega,70803.82
536,19849.23,13722.21,553.31,Micro,45726.515
537,87868.84,19496.92,1078.75,Nano,92133.825
538,64333.73,23648.25,8701.5,Micro,155886.025
539,114001.74,41796.28,6903.4,Mega,112065.955
540,75482.4,18907.98,1930.36,Nano,97160.5
