id,tv,radio,social_media,influencer,sales
37,81768.5733984614,15388.666987603152,3419.67,Macro,202654.96776877998
38,55195.590859611395,8821.456263374817,2593.7,Macro,133043.71542205813
39,120200.73834050194,30306.087802940987,5611.22,Macro,243226.9995767424
40,70365.32836660945,21070.779174831365,3223.65,Micro,298865.8597699291
41,89019.01363068711,26982.28664293824,8529.6,Mega,347060.9142148562
42,27404.130451483194,13797.268686238003,679.28,Macro,81923.50304895216
43,16986.83887031582,6813.90601810367,1591.12,Macro,37455.297927570464
44,13470.063140370889,-403.3292351758381,2676.08,Micro,97685.39102236286
45,40017.046417567995,9761.924516096109,41.49,Macro,124604.82723860088
46,38900.832710697985,7907.870129484867,2566.79,Mega,106503.15573805202
47,5933.317102125771,12778.979178762536,463.28,Macro,111733.63792693597
48,75325.9814912765,43068.423954214806,7236.17,Mega,318141.514533889
49,76509.85280241522,37703.079254474374,8697.49,Nano,339534.3893070058
50,49795.13611060617,24146.298914156214,3373.81,Mega,274053.8173139188
51,36635.048816318566,23981.17283137262,2087.91,Micro,220376.44167540377
52,28502.456540348,-3509.488465618593,2400.12,Micro,43134.12038942983
53,28412.09314135229,6216.0934481344975,1729.67,Macro,110850.4595653091
54,891.2819714244579,5720.8864993637435,413.97,Mega,44213.53611707658
55,34031.661564670685,7707.789613949037,2442.17,Macro,77502.58451180495
56,33433.43248986439,16671.201438217566,3356.11,Nano,55051.39801750751
57,61926.47167373468,31963.08642779167,6096.74,Mega,253602.07546427145
58,78038.45769574083,19684.93924430201,6109.37,Macro,311637.82207225345
59,49912.176593616045,20547.398394550437,2638.64,Mega,144517.38479650638
60,68946.8515298296,10788.338169411081,2527.85,Nano,138331.03486826073
61,74652.98047263394,12498.966830785344,358.47,Micro,135284.01354286447
62,63359.26434661416,28542.93280207826,3952.45,Mega,291659.445793613
63,4127.352054343533,18311.86622138385,4529.93,Mega,-19792.67098510242
64,79101.50720557082,40466.95457079805,8080.73,Nano,262041.34684072668
65,116982.57412964747,30770.559918326748,6546.16,Mega,353546.9400267029
66,41056.700394926556,1561.8051266090595,1077.72,Mega,17373.746645982574
67,92026.17112097326,20924.21595174519,6741.38,Micro,255660.56970548467
68,73279.6557592679,12897.66506609841,4587.7,Macro,214651.4119286013
69,90818.1820517065,20624.952209213097,5514.19,Nano,282279.1217893931
70,63812.09312619087,13149.155617591983,3212.25,Macro,221126.36861147248
71,43225.089834535174,11996.262237797455,4117.63,Micro,191894.1688031679
72,47672.33622900587,26336.125747846923,3239.27,Mega,189483.62003203324
73,75575.40711417826,34450.59534906245,6063.46,Mega,322391.6029083702
74,46994.71381040041,16459.651921212728,827.55,Mega,265119.8059992335
75,20612.51360924067,19921.514764108986,2414.19,Nano,57870.53566440748
76,85616.77792694945,17311.793959451054,2642.5,Mega,218600.05185659486
77,21004.272367329886,11126.331142496358,2136.63,Mega,69062.86575244111
78,115283.20033108012,40253.57878151593,3590.09,Nano,389466.7180640532
79,33244.13603554564,6228.633526770627,3818.83,Mega,112828.33400711548
80,-3082.688233359596,61.81790948992716,1305.73,Mega,50172.8304742251
81,79563.71395165997,57481.84293334317,9322.96,Micro,323445.1071484323
82,75347.0658878992,41718.02996866162,3698.66,Nano,305658.28786361805
83,51158.49645483959,19353.847874101735,4034.66,Macro,189444.66273027676
84,102089.86822293166,24056.138980563108,6398.28,Mega,251374.51912052225
85,101010.29396011755,33724.133646699,5789.3,Micro,371403.53638551134
86,46652.05369486273,9313.115355829159,1915.52,Macro,98118.1192031534
87,24447.279278942864,-3966.241511213542,2359.2,Mega,48688.51785338569
88,10675.831506854185,-2229.9770091494397,4208.32,Mega,68533.47563634205
89,77211.93645781638,31772.550469065587,3215.46,Micro,259035.36671610063
90,36087.29942209662,6364.435529178626,4187.83,Micro,20161.232238721375
91,90911.64027070942,37566.53491846201,7673.64,Micro,385138.3056788888
92,6927.635349663358,1294.4252725423316,328.47,Nano,105962.55756584942
93,58295.35368168095,22577.762799041673,3797.37,Nano,99844.06927420585
94,32862.91880934812,14404.245075278828,558.84,Macro,59291.102717152564
95,21755.42542673809,12958.896130462732,2766.35,Macro,199431.9542422024
96,113705.83687482998,30329.30792784125,3327.27,Nano,304562.2057565186
97,35195.69152987929,9124.838340226577,4377.59,Mega,129981.66550121902
98,33858.16883940634,16371.333839646926,338.0,Macro,173239.28225146892
99,7045.877887533565,16962.74985473865,3279.48,Macro,168253.92400700302
100,82227.43077291014,21976.261980613883,2261.41,Mega,392018.3689926206
101,112888.39568913679,22667.949591976394,6765.66,Nano,377264.2059763442
102,57835.25411900719,22017.070675230694,3290.82,Nano,186038.06097521263
103,130030.7208532091,29846.968054323726,2924.28,Nano,394634.3160824251
104,95575.14643479075,28250.32436418277,4610.93,Macro,387402.0067852015
105,61186.4784366815,20586.148768636984,2642.41,Macro,188157.97315883875
106,25042.355295577894,20609.620572593274,4337.63,Nano,60053.55852270975
108,30453.390315179357,1218.4632037300617,3.18,Micro,115918.485080432
109,45350.35636213854,23201.17172697815,2367.56,Macro,219717.93069341913
110,30057.235935254463,21335.961285963058,3306.71,Macro,167609.63421883073
111,78189.63678032503,30096.580203942794,2060.72,Micro,237122.17083544948
112,43040.78798512271,11169.727247181585,1998.22,Mega,162776.00537152722
113,71040.99816749015,25603.618000757913,4540.9,Macro,239483.7986009141
114,64816.91990135843,19493.98967229772,1049.37,Micro,163016.38616665354
115,114106.6300499234,21512.201532106763,8091.61,Mega,351447.03201529424
116,30385.594720185156,17049.330673227945,1501.45,Nano,155966.676580916
117,86917.57965460708,31724.668764927424,2162.5,Mega,246122.66357101273
118,64835.82124817486,8449.159861174232,1605.21,Macro,137082.0619270017
119,19873.869850593554,25837.301825314258,3986.57,Macro,148590.67625105177
120,50670.40017369997,27316.20257436303,5087.02,Micro,269849.0718513407
121,44312.02666455199,9619.771264573734,1415.64,Mega,82935.13623267043
122,425.9592561950303,-3033.64645780685,1652.76,Mega,181262.21394446166
123,92539.5157765939,37969.699217780064,5273.16,Mega,377588.0149927859
124,-8924.899315477265,-1480.307268214096,5286.68,Mega,49344.13488655367
125,56141.86639553458,16508.407223397255,4889.99,Macro,159978.67825156494
126,37965.36272920534,4266.677994180522,903.06,Micro,239059.04344309683
127,3871.6633547083543,6818.970159248627,286.04,Micro,34630.14876467645
128,37093.7093851147,19037.391455436784,1320.08,Mega,111921.74608602595
129,53996.50410899833,24622.563467773187,887.76,Macro,6861.3538815387
130,77931.4055117211,23509.905417572303,1495.6,Nano,276933.1770243654
131,80099.62885091161,34726.44412907133,1520.8,Mega,279590.45421866304
132,78118.38247484562,14404.269834802297,3529.27,Nano,183957.08513314358
133,89268.59510281285,28771.951409134283,8980.23,Micro,422941.0110549563
134,90297.42407195047,37801.96071834396,9997.47,Nano,332171.8801449668
135,77645.86206858947,35740.20110861819,7776.98,Nano,278958.1791565213
136,90609.63305778736,20364.78685160998,5708.1,Mega,253035.20344236758
137,25793.880707242562,17275.812986980756,792.2,Mega,112712.92078867578
138,44155.18755111603,10331.988156281775,1503.08,Macro,199138.00382088462
139,41239.95087564688,11054.40364174435,932.53,Macro,93545.5526204393
140,51972.495781236124,16415.89976245204,1506.11,Micro,273250.90225234075
141,4406.752830907371,18884.452832286195,3298.36,Micro,210575.6188150308
142,27405.83601888977,12327.398248227419,608.82,Mega,114739.13998602598
143,89170.56427181083,32986.48330610176,4479.87,Nano,362162.85966654273
144,94213.48405252672,27331.115905136616,6157.7,Micro,288670.5748574864
145,19019.644736165406,10036.842266333848,1558.21,Micro,14356.937117293652
146,42079.449938220736,-1962.9306020540298,181.47,Nano,175851.70970436017
147,56842.27414292932,26598.770298441283,4895.17,Micro,147903.8905256636
148,50079.83907228992,23494.92189918329,4152.02,Nano,158681.05899811108
149,75618.31245739861,37562.23127585578,7359.71,Micro,290261.84993611
150,42112.166681441304,21528.258951414184,2229.81,Micro,215968.82300683323
151,15958.693262359218,5617.038898820849,527.88,Nano,27874.04942555863
152,-11998.144817345144,3540.3198760747027,1444.59,Nano,124916.93031896072
153,27318.473634743183,8414.167635980355,672.96,Micro,151555.9159646121
154,97498.1241434545,34014.787072821724,5657.55,Nano,364541.70878150396
155,41337.68254406846,4127.452823459107,874.16,Macro,145570.99284873597
156,37904.589132971465,16873.78237461266,795.73,Micro,131254.82263673263
157,34241.61203936787,24460.881514924637,6543.31,Mega,130818.60554559121
158,41878.82410782807,21920.287280202043,5036.28,Nano,166518.4462754737
159,79305.42921326723,34609.41521362409,3357.79,Macro,338567.1514829586
160,30111.271870353878,16820.193522244983,4346.78,Mega,158015.23868873005
161,47624.22901697502,26298.94108981787,5066.58,Mega,177715.10281626764
162,93662.47863180807,20029.664423795843,968.98,Nano,221275.54960893848
163,60916.74408855801,20614.685763398782,4007.45,Nano,196534.4332420893
164,66065.56653587794,31095.490241298095,5914.87,Micro,243370.90020823767
165,37370.06102686431,14318.661770328363,1130.12,Macro,67383.38221114532
166,96342.9646253472,26904.19671752563,3436.48,Mega,366753.5287113363
167,69303.19939023358,20269.231534882092,5671.69,Mega,240169.6298063312
168,78375.7822177957,31474.592277932614,7596.29,Nano,352158.94013346755
169,45875.80576728653,18832.548639689663,3766.6,Micro,243118.40065022404
170,86061.46896521121,30907.66264552903,1524.06,Macro,321007.927628656
171,80101.23571080051,24405.716824633273,3056.3,Macro,216265.72451228075
172,26846.31774480465,14321.341257482825,2956.73,Micro,175907.08091034472
173,84152.17777992038,40606.03108210038,7724.05,Macro,371173.5835508897
174,92233.17093891438,30647.888951995155,8823.31,Macro,309960.7221313127
175,32767.447138338925,-2582.4712615904355,962.94,Nano,56931.34446505067
176,99723.15552885512,23539.084483616996,2475.1,Macro,225783.4813802962
177,19956.67542068605,7304.276797838394,1310.03,Macro,195130.97970422718
178,81482.12585001328,33673.057386740365,7467.94,Nano,254199.51960499163
179,26724.303697350602,15207.952909513582,2205.88,Macro,129762.95235695971
180,9447.324639371112,5245.826846898695,2119.87,Mega,20307.2262194796
181,23336.983618304268,12504.888138332877,13.23,Nano,48596.952426937285
182,5841.086546290273,-4735.118963499006,360.01,Micro,18681.903101169788
183,11084.54276762854,7266.285128544054,1569.64,Micro,68907.82567975539
184,49251.57549136415,18576.63092256647,3660.57,Micro,173933.41903327598
185,83219.25113607605,21394.726394296344,4409.4,Nano,395575.702979948
186,63004.83166992226,23555.430585638744,4127.6,Macro,260355.41675769785
187,4776.008965302233,4459.715060895069,12.14,Macro,218046.79523727245
188,75360.8784170744,26501.405053103827,4085.22,Micro,294000.0208969789
189,47850.435616633666,7967.444854567433,865.33,Nano,47452.76514034794
190,75615.49488444372,17800.724193059716,1888.4,Macro,372774.041566846
191,64328.944170868286,35509.95784217528,9904.29,Nano,334776.1134148487
192,68957.3579812788,42816.371847519695,5946.11,Mega,365690.84281229513
193,27531.188666072245,3473.324320614972,749.52,Mega,90941.85178033702
194,41066.58171104648,19464.941287544294,2715.1,Macro,235622.54206635174
195,100934.49595796147,28161.884874303356,5545.68,Mega,238675.73286312542
196,85495.15946353559,29078.371953635404,3837.37,Mega,186848.17363365472
197,40316.97862409916,23305.347971016858,6903.11,Macro,200753.44849383962
198,41697.764769141366,10951.762353357124,5470.32,Mega,162087.4885223853
199,67720.55558878719,31509.880836636086,8243.05,Nano,310753.6728329179
200,61661.45243961887,21430.451237761932,4388.11,Nano,120218.63627807687
201,15705.477755852464,1374.17382782602,4325.62,Micro,110127.09815775038
202,106337.32827168462,27430.321266836974,3531.09,Macro,349557.526874384
203,14003.268933249019,5484.827470377897,2175.1,Macro,95171.35452513001
204,102302.59341763887,35678.09280821738,6812.53,Micro,247107.91400740773
205,33574.120412757664,20777.56524699951,4773.05,Micro,243350.2049946921
206,58114.62047562592,17392.872690426128,1306.05,Nano,83087.38157408698
207,6382.8982822884755,8347.921657704006,104.81,Micro,118010.09976577619
208,50066.3117507305,4035.261359594495,376.55,Nano,18976.973740974594
209,36766.32477095266,11135.453213521847,147.2,Macro,15138.427074575018
210,22330.638944158745,16830.70753537835,1958.04,Nano,142710.87152791664
211,18469.974973544202,8739.31158871489,20.64,Macro,103223.97093940644
212,91766.687949305,17385.506398446545,6259.15,Micro,216665.13727437548
213,64266.111118930516,28509.65932116309,1915.05,Nano,358170.50968048477
214,79885.88778409037,18576.55819317285,3290.08,Mega,396099.1207300307
215,51994.00001825551,18624.071945522668,5159.07,Mega,167530.38591524214
216,34785.1873851247,16369.657153256583,1463.12,Mega,60277.43759352355
217,50179.26366458154,11929.637875235154,5838.25,Nano,128768.52204931312
218,71564.422631607,13253.18237057921,3147.75,Nano,249207.21371538175
219,47642.59617648443,22422.582561877934,463.31,Micro,112024.78422191109
220,84919.95726840396,29825.04136343229,3116.43,Mega,274174.52929214604
221,53890.041161049114,16970.733867805277,3385.12,Nano,241601.6908662122
222,107506.05697036473,38245.23987165604,1229.45,Macro,396149.7587628521
223,57440.03902595288,13632.857074888616,5895.17,Mega,230180.5903495567
224,17455.100432868123,13229.793963513981,1867.65,Nano,90979.28767217445
225,31537.750490445178,8012.370342558718,3246.67,Micro,111674.2323806675
226,91606.63143329011,36235.54771615021,4365.17,Nano,376732.739110688
227,34402.016217641554,9299.554984881479,3206.51,Mega,31125.63065589521
228,73135.67462212913,10491.214321754702,2502.65,Nano,134738.9210747746
229,39209.57871671282,1640.692983746589,28.07,Mega,183364.049618004
230,18321.380728549862,12515.000225856073,1637.16,Nano,-18140.709889554753
231,13949.128908287868,10531.51657325973,191.09,Nano,132864.1023441769
232,65957.7931482117,33087.38522930111,6494.52,Mega,249333.88282880574
233,62752.78422442077,31698.560961552394,6312.9,Mega,298614.18809001154
234,66336.65246321852,30926.105318020956,5704.36,Nano,288865.2732565998
235,47114.7459741011,31119.105711456923,5463.18,Macro,189248.4456553951
236,33394.954286737164,12624.357859436399,573.24,Nano,162590.381300949
237,4533.664999999015,17084.43253442411,3918.94,Micro,213920.00729642442
238,106953.9505434016,33878.09008067701,5401.72,Micro,338722.49625202327
239,76066.40885647867,20823.843980421214,5106.41,Mega,257438.64061182525
240,46720.31028285341,14841.662278760878,495.17,Mega,167150.97020500706
241,77365.849518358,20521.74159209173,3608.35,Nano,284591.49485687306
242,13220.683995561507,15762.187735858617,2810.38,Nano,-4418.07865991252
243,68384.60470149518,38340.68483756672,8586.45,Micro,267824.526567816
244,101293.8119677426,19930.192297705707,5969.54,Nano,239789.91236809854
245,19289.982131400837,-2384.3021078584115,276.14,Nano,146974.6474442195
246,79650.11293027768,33520.09633566287,4663.53,Macro,291235.05694335815
247,61036.21784733444,32122.010187480577,4091.4,Macro,255254.81719423883
248,31048.33848191681,28742.15460352422,3041.47,Mega,196166.79619417057
249,60900.68685363831,32221.382648246,4020.02,Nano,304367.92124277505
250,61679.851858409886,16197.062620785062,3389.5,Nano,200076.62474618535
251,15190.696548285185,6631.494041016733,1784.71,Mega,94805.38833279419
252,129378.55434866018,32052.854653499948,4158.34,Mega,377805.2254662
253,36580.85523800831,609.7303419564032,508.96,Mega,-40145.35685335356
254,89478.47913754864,30308.64755552145,2798.05,Mega,301223.1577748292
255,48404.83918111269,17198.47200687372,3909.85,Nano,182637.39088142812
256,22805.14701720444,2012.8787457129065,297.74,Mega,66032.68773939004
257,36647.18769139894,10060.023976709137,3103.56,Nano,62579.21242794724
258,66821.80707656137,22024.934699485424,4436.26,Micro,327233.914736931
259,71608.41026746036,24687.20186362208,8874.24,Macro,228130.6276267603
260,9422.383146556498,-1686.8568920071411,4067.82,Macro,29701.266913967702
261,77677.14035892523,18809.55518256975,4542.66,Mega,315471.58165021415
262,62669.0456761147,25387.856787272227,5481.92,Nano,229136.91650113487
263,52581.53848857888,25794.49481723783,5066.1,Nano,203099.83642473182
264,37568.319543185506,22781.49350283,125.81,Mega,176547.5548057112
265,42206.123749264996,-874.5702264004394,113.63,Mega,70296.65611678894
266,72752.14110829173,6386.211263727895,2321.3,Mega,165428.01308308958
267,70129.47043501247,14159.015227827265,4912.34,Macro,303773.73411478335
268,27060.28931099641,10165.95860599264,5277.12,Micro,84935.48507824971
269,39972.663688642424,14111.390416573176,397.21,Macro,154432.85748072754
270,58181.73955412944,22921.178054966957,1867.29,Micro,250629.27043060807
271,23815.74772425458,11858.432319489586,2963.21,Nano,87747.91985864409
272,53909.93186484423,22691.955198489726,3870.99,Macro,302623.2371160833
273,107394.72322396669,24875.849071819142,1963.49,Micro,351080.8476435503
274,43825.93668943389,25332.466444913607,3997.03,Micro,210149.5523494353
275,10309.699530223921,-2016.0481959343124,637.38,Micro,17601.1834457331
276,32124.378142657388,11642.451867455975,1258.97,Macro,122107.87962397856
277,81568.28886217435,21711.461837169714,7389.83,Mega,232913.61596726405
278,23406.74877775864,12844.989072456356,103.5,Nano,80144.25677821039
279,79198.3319332969,26784.0002839012,8041.21,Micro,244356.76530629414
280,39062.98610912134,11294.804731733027,3117.41,Nano,140096.02783867499
281,52388.39256293017,20858.613404797215,1602.34,Micro,235475.60566803062
282,106334.20745143143,26735.23101500094,4204.04,Nano,375814.90871111816
283,75207.92242390032,29285.293532038362,3866.74,Mega,287586.81787625933
284,84747.63987745627,27578.094192836303,3806.95,Micro,288460.6333494131
285,14697.947014136269,3196.3328915711973,1093.88,Macro,76871.79336845325
286,65659.20175930217,13264.621780621555,3480.43,Macro,175193.94477874672
287,90706.21910701462,17120.450447934247,2930.68,Micro,239314.9703220505
288,25900.286670865728,10903.266210645616,4007.43,Macro,55334.115830647956
289,18849.845473670877,10028.08218663345,217.75,Nano,85822.2475439462
290,20508.835503707553,3995.623377640347,3337.07,Nano,144413.2073986432
291,82729.92171627491,18737.221054047346,14.71,Macro,313387.0704135029
292,87953.60448288021,18240.728129025574,7717.11,Nano,298243.4588528525
293,26627.62008154286,10507.792131275362,917.66,Mega,102863.83786012908
294,38811.03047710894,8746.020869113865,250.43,Micro,39180.30516739204
295,75665.39266324141,33436.36437859192,3950.39,Nano,270379.15759516426
296,44874.390314675096,23371.087539115244,2837.58,Nano,248878.08177652664
297,57978.67790149587,24382.090762118638,3446.13,Micro,220482.10089607094
298,16051.221773903471,15896.180566630575,3886.01,Mega,119222.25447786534
299,54666.77202491004,14548.986702968434,1749.29,Mega,127860.07889092107
300,67158.02735933468,8844.182808641437,3405.84,Mega,86408.56544902359
301,44336.109168371135,15898.976510098228,3340.44,Macro,200603.36990715188
302,31021.974241507978,11543.838132849913,3328.38,Mega,130767.35134575257
303,68875.73160084298,32258.150992896495,4832.33,Micro,257713.549752904
304,26528.464844598857,9238.19900764634,2473.6,Nano,99641.1816380293
305,64622.82372215395,16771.878432375564,3140.87,Nano,217822.45300241822
306,36429.50547603579,20654.068199240766,4486.4,Macro,163484.91796608773
307,35086.60419681428,25405.206762686677,2455.58,Nano,128564.40492167775
308,66165.8413267938,22461.842457759994,6349.96,Mega,294578.54223134555
309,54561.83375413614,31861.39912676163,8243.72,Nano,255456.9543677656
310,97719.66505772006,22341.547499246106,2518.22,Mega,314056.54086826084
311,60432.990872414164,8295.446286058414,2080.18,Macro,214130.38619104266
312,50751.907419428426,20485.731960177494,5549.22,Nano,263631.09720585286
313,-10519.28676150057,-6476.00722582602,395.15,Nano,70934.09423606156
314,96847.16445682367,24936.54195394509,3537.62,Mega,306819.5486126044
315,72426.34390036749,26012.619904086,5918.99,Micro,342859.7592002329
316,15239.46136892727,6044.937691668998,2438.9,Mega,10233.141890336847
317,107590.94040219487,37792.91201352369,4739.68,Macro,354163.15583863953
318,57643.18307776074,23523.164407372926,7237.78,Nano,253527.18319332885
319,24534.633189350694,10783.883952157254,1743.63,Macro,118951.14192448785
320,73820.79207690424,43323.07310365943,1944.66,Macro,314039.7833736767
321,49510.16477660517,27534.487172798632,2798.76,Mega,43811.60446088457
322,81670.45302304415,22309.78631038346,5143.71,Mega,331213.7772163256
323,62836.28678644534,5789.280561443504,3085.38,Mega,251167.0860672313
324,53302.77866680695,11642.637990281777,53.63,Nano,135963.35227017102
325,9201.83292490128,9922.075990905598,2606.81,Mega,121675.18739443613
326,75551.23826448372,33192.865197426334,5293.54,Macro,335175.38744404813
327,44996.09254557228,33732.67274135486,762.16,Nano,311990.79681549215
328,9451.138276764692,13010.069884737602,6447.48,Nano,4512.383672866403
329,81456.11263877052,27890.01575912539,4717.04,Nano,224038.21679158937
330,96705.85497755828,28726.264602083833,2964.1,Micro,223181.51228292397
331,4467.531902946457,10225.077894201451,3973.16,Nano,86732.62519609058
332,15184.368350195045,7892.953459563626,1270.28,Nano,42737.322659257276
333,11706.096078364284,17593.771979145124,807.41,Micro,118754.89205692052
334,45306.65713602665,20355.314409828297,5116.68,Micro,282646.839718546
335,76478.44802436946,38632.238397978406,4767.53,Macro,287146.80698228185
336,24150.948730263022,6980.268695317212,5250.18,Micro,58307.3334487019
337,22799.863997180968,8249.072499857759,2205.3,Micro,52499.379953001975
338,42861.6608742308,-10783.97887437098,4261.81,Nano,161993.75643843636
339,47273.18810301804,20554.279526425984,62.41,Mega,147768.84474706984
340,4015.714609175062,8652.23714183561,2926.37,Mega,106710.89975894085
341,62137.95191247516,-3593.4650542313384,218.74,Nano,104098.8459721154
342,23462.819067310265,371.5928180473629,2876.51,Micro,63341.42082399811
343,38128.667958360864,5010.950466692872,946.15,Nano,108393.2912768785
344,54296.56988885112,16741.24785326611,3912.91,Macro,231929.6300714163
345,31319.163983639686,12344.017983000882,388.31,Mega,84311.14015058319
346,13381.818163013966,13767.804945197551,2937.26,Nano,106245.90137905808
347,59220.55570563606,13807.176215516323,603.92,Mega,128203.62288028758
348,82624.89171705733,31199.119556353613,3978.53,Macro,297471.6356169551
349,27035.198764903504,8251.609716895422,1254.89,Nano,32680.077521171523
350,31956.74774361471,25569.815548256585,182.59,Micro,76537.8711261577
351,74740.22912378442,19665.934502011572,4468.54,Macro,182545.16563196888
352,104654.79218197973,35545.67338260826,7693.02,Mega,354777.51042066806
353,44898.45181038624,14607.169129459333,5067.92,Micro,172416.22171424716
354,46683.86295580374,28034.767263104444,7954.16,Macro,156192.34039572903
355,81754.7535933365,31362.849631688736,4666.25,Mega,291852.521579363
356,-8118.154612054167,7230.443221038299,1668.67,Nano,60010.79051779167
357,29360.673245895217,270.5636541872826,124.31,Micro,44305.16777975555
358,66847.4646301347,28212.588468212696,6096.17,Macro,391988.7898885528
359,60998.06229505776,22908.893742600623,4548.47,Mega,390956.14190503507
360,45902.27266020572,10852.101659117301,4165.98,Micro,113757.13199105764
361,69184.471189085,27745.84857009552,4253.77,Mega,342054.30633051816
362,94116.20528166786,40030.59187036029,8485.58,Mega,286973.99416833103
363,42280.69650952365,15013.181234444173,904.71,Nano,77659.45203244389
364,28872.107546843283,10709.531671681223,581.8,Nano,93490.10949858524
365,93508.02588555244,23288.71730191756,2404.14,Mega,389638.7301833685
366,38743.5269166202,20681.127524375253,5687.52,Mega,150983.3858147212
367,17514.897464128604,-1095.4124141114855,542.77,Nano,108184.76772438711
368,25902.115183768,9308.026350980315,3998.36,Macro,6050.342748867384
369,72525.20246697428,19350.32735519549,1581.67,Mega,216829.0918297622
370,19933.17908872469,14708.835188374585,4973.73,Mega,126818.86436536169
371,90512.32508870395,25286.471611348617,4182.35,Micro,300034.88878562435
372,12495.656180306481,8609.438370754337,4076.58,Mega,37853.26985812873
373,83768.49069002134,22322.67472926616,2051.33,Mega,214172.93872939542
374,114493.90228893989,26298.403398143997,4362.89,Mega,256631.64402949478
375,16953.04769914725,6122.138680627148,1491.29,Nano,137437.8418450515
376,93006.41499099521,40468.32605241144,8724.35,Nano,297116.1802570744
377,91355.8196815355,34675.369558969505,9307.98,Micro,271951.03257075127
378,43851.91211027885,5484.305425131982,1081.63,Mega,222808.71912857733
379,75320.10293909218,32577.77254974194,6268.56,Nano,337834.06026796694
380,107851.24191463087,24180.366576174933,3653.92,Micro,403364.00567608554
381,42547.685809308765,16626.05090804582,6010.8,Macro,84533.1120218955
382,53233.65099049946,3209.2211414431677,1838.04,Mega,83399.43609594826
383,10502.983458078526,11143.522720509907,1411.74,Macro,52504.85998426944
384,110365.5871332295,43384.10102017677,8233.63,Macro,332549.852522875
385,39965.28379801158,20039.10754328383,1316.67,Micro,40225.1998935172
386,70446.35546166427,19535.485184655987,1815.3,Macro,288060.460454785
387,63668.457473075745,9802.24292557265,46.32,Macro,80186.44893236418
388,63949.33179705407,16465.479950244382,3852.36,Macro,175558.14089185273
389,21181.113773391007,6533.901471255032,3124.11,Nano,256779.98328461632
390,-4441.3262891261475,20120.864783131365,1545.79,Nano,115169.40210450476
391,75089.0697777508,27718.9351171449,6493.39,Macro,384077.0035725513
392,79707.27274382419,31504.577822459323,5956.15,Macro,183010.29588465346
393,62494.80928922719,35722.310228495844,5374.44,Micro,198742.06756744432
394,84321.53450564378,18567.13816031833,393.59,Nano,200346.7078642479
395,59864.15399041536,20817.28233464446,880.59,Micro,156894.2240810092
396,28206.217027964616,27718.239515349975,4628.29,Mega,145449.79642338332
397,8807.705152631414,4977.032048472003,606.13,Mega,79909.65655225779
398,98609.96508798817,29374.557313477522,4623.31,Nano,300263.39633918763
399,158.78062569432223,12055.320905972165,3181.97,Macro,127071.76380971954
400,62901.74904974457,16402.66628089251,1767.53,Nano,312316.3747826943
